name,slug,description,price,costPrice,stock,minStock,categorySlug,packageCategory,maxWeightGrams,maxLengthCm,maxWidthCm,maxHeightCm,volumeScore,allowedVehicles
ALFAJOR FANTOCHE TRIPLE NEGRO X85gr,alfajor-fantoche-triple-negro-x85gr,Alfajor Fantoche Triple Negro X85Gr,1300,845,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR FANTOCHE TRIPLE BLANCO 85gr,alfajor-fantoche-triple-blanco-85gr,Alfajor Fantoche Triple Blanco 85Gr,1300,845,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHUPETIN PICO DULCE,chupetin-pico-dulce,Chupetin Pico Dulce,300,195,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MENTHOPLUS FRUTILLA,menthoplus-frutilla,Menthoplus Frutilla,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TURROCKLETS 25g,turrocklets-25g,Turrocklets 25G,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
RED POINT BOX,red-point-box,Red Point Box,1300,845,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LENGUETAZO FRAMBUESA 13gr,lenguetazo-frambuesa-13gr,Lenguetazo Frambuesa 13Gr,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LENGUETAZO TROPICAL PUNCH 13gr,lenguetazo-tropical-punch-13gr,Lenguetazo Tropical Punch 13Gr,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
RHODESIA 22gr,rhodesia-22gr,Rhodesia 22Gr,1300,845,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHIP PERSONAL,chip-personal,Chip Personal,2500,1625,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HEINEKEN 0.0 PORRON 330cm,heineken-00-porron-330cm,Heineken 0.0 Porron 330Cm,3800,2470,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
KUNSTMANN TOROBAYO 470cc,kunstmann-torobayo-470cc,Kunstmann Torobayo 470Cc,4900,3185,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
MINI LINTERNA LED,mini-linterna-led,Mini Linterna Led,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GRISINES CEBOLLA BIMBO 75gr,grisines-cebolla-bimbo-75gr,Grisines Cebolla Bimbo 75Gr,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TIC TAC MENTA,tic-tac-menta,Tic Tac Menta,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TIC TAC NARANJA,tic-tac-naranja,Tic Tac Naranja,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
KINDER JOY 20gr,kinder-joy-20gr,Kinder Joy 20Gr,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
FERRERO ROCHER,ferrero-rocher,Ferrero Rocher,5000,3250,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
CALDO VERDURAS MAGGI 6U,caldo-verduras-maggi-6u,Caldo Verduras Maggi 6U,1100,715,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
COLGATE PLAX 180 ML,colgate-plax-180-ml,Colgate Plax 180 Ml,6000,3900,100,5,farmacia,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MALIBU 750ml,malibu-750ml,Malibu 750Ml,16700,10855,100,5,kiosco,MEDIUM,900,32,11,11,6,MOTO|CAR
JABON DAVE 90gr,jabon-dave-90gr,Jabon Dave 90Gr,3000,1950,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
HUEVO KINDER ROSA,huevo-kinder-rosa,Huevo Kinder Rosa,3500,2275,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
DESODORANTE REXONA 50ml,desodorante-rexona-50ml,Desodorante Rexona 50Ml,3800,2470,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
BON O BON AGUILA,bon-o-bon-aguila,Bon O Bon Aguila,600,390,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PRINGLES ORIGINAL 104gr,pringles-original-104gr,Pringles Original 104Gr,6400,4160,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
PRINGLES CREMA Y CEBOLLA 1O9G,pringles-crema-y-cebolla-1o9g,Pringles Crema Y Cebolla 1O9G,6400,4160,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
PRINGLES QUESO 109G,pringles-queso-109g,Pringles Queso 109G,4900,3185,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PRINGLES ORIGINAL 37gr,pringles-original-37gr,Pringles Original 37Gr,3100,2015,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PRINGLES CREMA Y CEBOLLA 39G,pringles-crema-y-cebolla-39g,Pringles Crema Y Cebolla 39G,2800,1820,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PRINGLES CHEDDAR Y BACON 105G,pringles-cheddar-y-bacon-105g,Pringles Cheddar Y Bacon 105G,4900,3185,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BEL YOGO 13G,bel-yogo-13g,Bel Yogo 13G,800,520,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
FLANELA ALKLIN 28X48 cm 1U,flanela-alklin-28x48-cm-1u,Flanela Alklin 28X48 Cm 1U,1500,975,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ESPONJA MULTIUSO ALKLIN,esponja-multiuso-alklin,Esponja Multiuso Alklin,800,520,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
PANO MULTIUSO 40X25 cm 2U,pano-multiuso-40x25-cm-2u,Pano Multiuso 40X25 Cm 2U,1500,975,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
NUTELLA 350gr,nutella-350gr,Nutella 350Gr,9700,6305,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
NUTELLA 140 G,nutella-140-g,Nutella 140 G,4400,2860,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BALY TRADICIONAL 473ml,baly-tradicional-473ml,Baly Tradicional 473Ml,3400,2210,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
BALY FRUTAS TROPICALES 473ml,baly-frutas-tropicales-473ml,Baly Frutas Tropicales 473Ml,3400,2210,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
BALY SANDIA 473ml,baly-sandia-473ml,Baly Sandia 473Ml,3400,2210,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
BALY FRUTILLA Y DURAZNO 473ml,baly-frutilla-y-durazno-473ml,Baly Frutilla Y Durazno 473Ml,3400,2210,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
CHIP CLARO,chip-claro,Chip Claro,2500,1625,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MOGUL FRUTALES 35gr,mogul-frutales-35gr,Mogul Frutales 35Gr,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ROK CELULOSA PINK,rok-celulosa-pink,Rok Celulosa Pink,1500,975,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
CHUPETIN TATTO POP ALIEN,chupetin-tatto-pop-alien,Chupetin Tatto Pop Alien,300,195,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHUPETIN CRAZY SKELETON,chupetin-crazy-skeleton,Chupetin Crazy Skeleton,700,455,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHUPETIN SKULL LOLLY,chupetin-skull-lolly,Chupetin Skull Lolly,700,455,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHUPETIN SKULL BONES,chupetin-skull-bones,Chupetin Skull Bones,700,455,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHUPETIN ESPECTRAL,chupetin-espectral,Chupetin Espectral,700,455,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHUPETIN SPRING SKULL,chupetin-spring-skull,Chupetin Spring Skull,600,390,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HELADO MAXUI ALMENDRAS 81gr,helado-maxui-almendras-81gr,Helado Maxui Almendras 81Gr,3400,2210,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CABSHA,cabsha,Cabsha,600,390,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CALABAZA DE TERROR CANDY PORT,calabaza-de-terror-candy-port,Calabaza De Terror Candy Port,600,390,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
KINDER MAXI 21gr,kinder-maxi-21gr,Kinder Maxi 21Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
RAFFAELLO X3,raffaello-x3,Raffaello X3,3300,2145,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
REGALIZ BULL DOG 19gr,regaliz-bull-dog-19gr,Regaliz Bull Dog 19Gr,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ABADIE ULTRA FINO X500U,abadie-ultra-fino-x500u,Abadie Ultra Fino X500U,6200,4030,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
ENCENDEDOR ARGENTINA,encendedor-argentina,Encendedor Argentina,2000,1300,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
"GATI ADULTO PESCADO,SALMON 1kg",gati-adulto-pescadosalmon-1kg,"Gati Adulto Pescado,Salmon 1Kg",4600,2990,100,5,kiosco,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
LA LECHERA NESTLE 400gr,la-lechera-nestle-400gr,La Lechera Nestle 400Gr,6500,4225,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
"PIEDRITAS PARA GATO PURINA 1,8kg",piedritas-para-gato-purina-18kg,"Piedritas Para Gato Purina 1,8Kg",4800,3120,100,5,mascotas,MICRO,200,15,8,5,1,BIKE|MOTO
CAFE NESCAFE DOLCA ORIGINAL 50gr,cafe-nescafe-dolca-original-50gr,Cafe Nescafe Dolca Original 50Gr,5400,3510,100,5,supermercado,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
NESQUIK 150gr,nesquik-150gr,Nesquik 150Gr,3800,2470,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PERFILADOR X3,perfilador-x3,Perfilador X3,2600,1690,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ENERGIZER 2025,energizer-2025,Energizer 2025,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ENERGIZER 2032,energizer-2032,Energizer 2032,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ENERGIZER 2016,energizer-2016,Energizer 2016,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PILA ENERGIZER AA MAX,pila-energizer-aa-max,Pila Energizer Aa Max,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PILA ENERGIZER AAA MAX,pila-energizer-aaa-max,Pila Energizer Aaa Max,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BON O BON 2X1,bon-o-bon-2x1,Bon O Bon 2X1,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
RED BULL 250ml,red-bull-250ml,Red Bull 250Ml,4200,2730,100,5,bebidas,MICRO,250,12,5,5,1,BIKE|MOTO
RED BULL FRUTOS DE DRAGON 250ml,red-bull-frutos-de-dragon-250ml,Red Bull Frutos De Dragon 250Ml,3500,2275,100,5,bebidas,MICRO,250,12,5,5,1,BIKE|MOTO
RED BULL VAINILLA,red-bull-vainilla,Red Bull Vainilla,3500,2275,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
RED BULL FRUTOS ROJOS,red-bull-frutos-rojos,Red Bull Frutos Rojos,3500,2275,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA CHOCO-SWING MAX 300gr,milka-choco-swing-max-300gr,Milka Choco-Swing Max 300Gr,26700,17355,100,5,kiosco,MEDIUM,1500,28,20,10,6,MOTO|CAR
RED BULL SUGAR FREE 250ml,red-bull-sugar-free-250ml,Red Bull Sugar Free 250Ml,3500,2275,100,5,bebidas,MICRO,250,12,5,5,1,BIKE|MOTO
RED BULL CLASICO 355ml,red-bull-clasico-355ml,Red Bull Clasico 355Ml,5600,3640,100,5,bebidas,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
ROK NOSE,rok-nose,Rok Nose,5200,3380,100,5,bebidas,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
PROMO VINO MAX-HIELO-MANAOS,promo-vino-max-hielo-manaos,Promo Vino Max-Hielo-Manaos,6900,4485,100,5,bebidas,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
PROMO SERNOVA+JUGO PURO SOL+HIELO NO HAY,promo-sernovajugo-puro-solhielo-no-hay,Promo Sernova+Jugo Puro Sol+Hielo No Hay,11000,7150,100,5,bebidas,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
"PROMO BHUERO+COCA 2,25+HIELO",promo-bhuerococa-225hielo,"Promo Bhuero+Coca 2,25+Hielo",14600,9490,100,5,bebidas,MEDIUM,2500,35,12,12,6,MOTO|CAR
PROMO MALIBU+BAGGIO 1L,promo-malibubaggio-1l,Promo Malibu+Baggio 1L,15500,10075,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
PROMO SMIRNOFF+4 SPEDD 269,promo-smirnoff4-spedd-269,Promo Smirnoff+4 Spedd 269,12000,7800,100,5,supermercado,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
