name,slug,description,price,costPrice,stock,minStock,categorySlug,packageCategory,maxWeightGrams,maxLengthCm,maxWidthCm,maxHeightCm,volumeScore,allowedVehicles
SERNOVA WILL BERRIES 700ml,sernova-will-berries-700ml,Sernova Will Berries 700Ml,10000,6500,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
SERNOVA FRESH CITRUS 700ml,sernova-fresh-citrus-700ml,Sernova Fresh Citrus 700Ml,10000,6500,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
FERNET BRANCA 750ml,fernet-branca-750ml,Fernet Branca 750Ml,14500,9425,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
SERNOVA APPLE/PEAR 700ml,sernova-applepear-700ml,Sernova Apple/Pear 700Ml,10000,6500,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
SERNOVA TROPICAL PASION 700ml,sernova-tropical-pasion-700ml,Sernova Tropical Pasion 700Ml,10000,6500,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
SERNOVA CARIBBEAN BLEND 700ml,sernova-caribbean-blend-700ml,Sernova Caribbean Blend 700Ml,10000,6500,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
SERNOVA CANDY GLOW,sernova-candy-glow,Sernova Candy Glow,10000,6500,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
TWISTOS JAMON IBERICO 95 G,twistos-jamon-iberico-95-g,Twistos Jamon Iberico 95 G,4200,2730,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
TWISTOS QUESO 95,twistos-queso-95,Twistos Queso 95,4200,2730,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
PEHUAMAR MANI PELADO 75G,pehuamar-mani-pelado-75g,Pehuamar Mani Pelado 75G,2700,1755,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PEP PANCETA 84 G,pep-panceta-84-g,Pep Panceta 84 G,2600,1690,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PALITOS PEP PANCETA 120gr,palitos-pep-panceta-120gr,Palitos Pep Panceta 120Gr,3700,2405,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PEP RUEDITAS 74gr,pep-rueditas-74gr,Pep Rueditas 74Gr,2600,1690,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PEP RUEDITAS 120 G,pep-rueditas-120-g,Pep Rueditas 120 G,3700,2405,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PEHUAMAR MAICITOS 125gr,pehuamar-maicitos-125gr,Pehuamar Maicitos 125Gr,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PEHUAMAR PALITOS SALADOS 90 G,pehuamar-palitos-salados-90-g,Pehuamar Palitos Salados 90 G,2500,1625,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PEHUAMAR PALITOS QUESO 90gr,pehuamar-palitos-queso-90gr,Pehuamar Palitos Queso 90Gr,2500,1625,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
TWISTOS QUESO 155gr,twistos-queso-155gr,Twistos Queso 155Gr,5700,3705,100,5,supermercado,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
TWISTOS JAMON 155gr,twistos-jamon-155gr,Twistos Jamon 155Gr,5700,3705,100,5,supermercado,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
LAYS CLASICAS 230GR,lays-clasicas-230gr,Lays Clasicas 230Gr,9000,5850,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
3D 43gr,3d-43gr,3D 43Gr,2600,1690,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
3D 143gr,3d-143gr,3D 143Gr,6000,3900,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
PEP RAMITAS QUESO 40gr,pep-ramitas-queso-40gr,Pep Ramitas Queso 40Gr,1300,845,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
PEP RAMITAS SABOR QUESO 84gr,pep-ramitas-sabor-queso-84gr,Pep Ramitas Sabor Queso 84Gr,2600,1690,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
LAYS CLASICAS 40gr,lays-clasicas-40gr,Lays Clasicas 40Gr,2600,1690,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
DORITOS SABOR QUESO 40 G,doritos-sabor-queso-40-g,Doritos Sabor Queso 40 G,2600,1690,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHEETOS ORIGINAL 43 G,cheetos-original-43-g,Cheetos Original 43 G,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LAYS FLAMIN HOT 70 G,lays-flamin-hot-70-g,Lays Flamin Hot 70 G,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LAYS FLAMIN HOT 30gr,lays-flamin-hot-30gr,Lays Flamin Hot 30Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHEETOS ONDULADOS 43gr,cheetos-ondulados-43gr,Cheetos Ondulados 43Gr,2100,1365,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PEHUAMAR PAPA LISA 135gr,pehuamar-papa-lisa-135gr,Pehuamar Papa Lisa 135Gr,4400,2860,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
PALITOS SALADOS PEHUAMAR 165gr,palitos-salados-pehuamar-165gr,Palitos Salados Pehuamar 165Gr,3500,2275,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LAYS JAMON SERRANO 70gr,lays-jamon-serrano-70gr,Lays Jamon Serrano 70Gr,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PEHUAMAR PAPAS ACANALADAS 135gr,pehuamar-papas-acanaladas-135gr,Pehuamar Papas Acanaladas 135Gr,4400,2860,100,5,mascotas,MICRO,200,15,8,5,1,BIKE|MOTO
LAYS CLASICA 85 G,lays-clasica-85-g,Lays Clasica 85 G,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LAYS CLASICAS 134gr,lays-clasicas-134gr,Lays Clasicas 134Gr,6000,3900,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
LAYS KETCHUP 77gr,lays-ketchup-77gr,Lays Ketchup 77Gr,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LAYS QUESO CREMA CEBOLLA 77 G,lays-queso-crema-cebolla-77-g,Lays Queso Crema Cebolla 77 G,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TOSTITOS NACHOS 77gr,tostitos-nachos-77gr,Tostitos Nachos 77Gr,3700,2405,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TOSTITOS NACHOS 129GR,tostitos-nachos-129gr,Tostitos Nachos 129Gr,5600,3640,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
LAYS JAMON SERRANO 122gr,lays-jamon-serrano-122gr,Lays Jamon Serrano 122Gr,5600,3640,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
DORITOS 77gr,doritos-77gr,Doritos 77Gr,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
DORITOS 129gr,doritos-129gr,Doritos 129Gr,6000,3900,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
CHEETOS ONDULADOS 85gr,cheetos-ondulados-85gr,Cheetos Ondulados 85Gr,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHEETOS ORIGINAL 229gr,cheetos-original-229gr,Cheetos Original 229Gr,8300,5395,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
CHEETOS QUESO ORIGINAL 140gr,cheetos-queso-original-140gr,Cheetos Queso Original 140Gr,5600,3640,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
CHEETOS QUESO ORIGINAL 85gr,cheetos-queso-original-85gr,Cheetos Queso Original 85Gr,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
3D 85gr,3d-85gr,3D 85Gr,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PEHUAMAR MANI C/PIEL 75gr,pehuamar-mani-cpiel-75gr,Pehuamar Mani C/Piel 75Gr,2700,1755,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MANIAX TIPO JAPONES 95gr,maniax-tipo-japones-95gr,Maniax Tipo Japones 95Gr,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LAYS PROVOLETA 77 G,lays-provoleta-77-g,Lays Provoleta 77 G,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
DORITOS SWEET CHILI 35gr,doritos-sweet-chili-35gr,Doritos Sweet Chili 35Gr,2600,1690,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
DORITOS SWEER CHILI 74gr,doritos-sweer-chili-74gr,Doritos Sweer Chili 74Gr,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TWISTOS QUESO 40gr,twistos-queso-40gr,Twistos Queso 40Gr,2200,1430,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
DORITOS DINAMITA 45gr,doritos-dinamita-45gr,Doritos Dinamita 45Gr,2100,1365,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
DORITOS DINAMITA 82gr,doritos-dinamita-82gr,Doritos Dinamita 82Gr,3200,2080,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PEHUAMAR PAPAS ACANALADAS 90G,pehuamar-papas-acanaladas-90g,Pehuamar Papas Acanaladas 90G,3100,2015,100,5,mascotas,MICRO,200,15,8,5,1,BIKE|MOTO
LAYS BARBACOA 77G,lays-barbacoa-77g,Lays Barbacoa 77G,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LAYS BARBACOA 34 GR,lays-barbacoa-34-gr,Lays Barbacoa 34 Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LAYS PANCETA 77 G,lays-panceta-77-g,Lays Panceta 77 G,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PEHUAMAR MANI TUBULAR 40GR,pehuamar-mani-tubular-40gr,Pehuamar Mani Tubular 40Gr,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PEP RUEDITAS FLAMINT HOT 71gr,pep-rueditas-flamint-hot-71gr,Pep Rueditas Flamint Hot 71Gr,2600,1690,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
DORITOS DINAMITA EXTRA 82 G,doritos-dinamita-extra-82-g,Doritos Dinamita Extra 82 G,3500,2275,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
DORITO EXTRA DINAMITA 45gr,dorito-extra-dinamita-45gr,Dorito Extra Dinamita 45Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TOSTITOS ORIGINAL 100gr,tostitos-original-100gr,Tostitos Original 100Gr,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
VINO CANCILLER 750ML,vino-canciller-750ml,Vino Canciller 750Ml,4000,2600,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
VINO RESERO 1L,vino-resero-1l,Vino Resero 1L,2500,1625,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
VILLA DEL SUR S/G 1.65L,villa-del-sur-sg-165l,Villa Del Sur S/G 1.65L,2100,1365,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
VILLAVICENCIO SPORT 750ml,villavicencio-sport-750ml,Villavicencio Sport 750Ml,2100,1365,100,5,kiosco,MEDIUM,900,32,11,11,6,MOTO|CAR
OPERA 55gr,opera-55gr,Opera 55Gr,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
SALCHICHAS SWIFT X6,salchichas-swift-x6,Salchichas Swift X6,2000,1300,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
BOCADITOS DE CARNE SWIFT,bocaditos-de-carne-swift,Bocaditos De Carne Swift,7700,5005,100,5,supermercado,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
HAMB SWIFT CLASICA X4 320gr,hamb-swift-clasica-x4-320gr,Hamb Swift Clasica X4 320Gr,5500,3575,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
HAMB SWIFT PARRILLERA X4,hamb-swift-parrillera-x4,Hamb Swift Parrillera X4,7600,4940,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
HAMB SWIFT BURGER X4,hamb-swift-burger-x4,Hamb Swift Burger X4,5400,3510,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
HAMBURGUESA LA BLANCA X4U,hamburguesa-la-blanca-x4u,Hamburguesa La Blanca X4U,3800,2470,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
HAMB SWIFT CLASICA XL X2 250gr,hamb-swift-clasica-xl-x2-250gr,Hamb Swift Clasica Xl X2 250Gr,6100,3965,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
HAMB SWIFT TIPO CASERA,hamb-swift-tipo-casera,Hamb Swift Tipo Casera,6100,3965,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
BOCADITOS DE POLLO SWIFT 400gr,bocaditos-de-pollo-swift-400gr,Bocaditos De Pollo Swift 400Gr,6900,4485,100,5,supermercado,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
ALFAJOR MILKA TRIPLE DULCE DE LECHE 70gr,alfajor-milka-triple-dulce-de-leche-70gr,Alfajor Milka Triple Dulce De Leche 70Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR MILKA MOUSSE 55gr,alfajor-milka-mousse-55gr,Alfajor Milka Mousse 55Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR TERRABUSI CLASICO 70gr,alfajor-terrabusi-clasico-70gr,Alfajor Terrabusi Clasico 70Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BARRITA FLOW CEREAL FRUTOS ROJOS CON YOGUR,barrita-flow-cereal-frutos-rojos-con-yogur,Barrita Flow Cereal Frutos Rojos Con Yogur,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BARRITA FLOW CEREAL FRUTOS DEL BOSQUE,barrita-flow-cereal-frutos-del-bosque,Barrita Flow Cereal Frutos Del Bosque,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BARRITA FLOW CEREAL FRUTOS ROJOS CON YOGUR,barrita-flow-cereal-frutos-rojos-con-yogur-2,Barrita Flow Cereal Frutos Rojos Con Yogur,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CEREAL FLOW ALMENDRAS CON CHOCO 30gr,cereal-flow-almendras-con-choco-30gr,Cereal Flow Almendras Con Choco 30Gr,1400,910,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
"CEREAL FLOW AVELLANAS,ARAN CON MIEL 30gr",cereal-flow-avellanasaran-con-miel-30gr,"Cereal Flow Avellanas,Aran Con Miel 30Gr",1400,910,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHOCOLATE TODDY 180gr,chocolate-toddy-180gr,Chocolate Toddy 180Gr,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TODDY GALLETA,toddy-galleta,Toddy Galleta,2600,1690,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MANTECOL OBLEA 27gr,mantecol-oblea-27gr,Mantecol Oblea 27Gr,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MANTECOL CAFE 110gr,mantecol-cafe-110gr,Mantecol Cafe 110Gr,3600,2340,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
MANTECOL COCO 110gr,mantecol-coco-110gr,Mantecol Coco 110Gr,3600,2340,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR TERRABUSI TORTA 70gr,alfajor-terrabusi-torta-70gr,Alfajor Terrabusi Torta 70Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TE DE TILO TARAGUI,te-de-tilo-taragui,Te De Tilo Taragui,3300,2145,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
YERBA TARAGUI 500gr,yerba-taragui-500gr,Yerba Taragui 500Gr,3400,2210,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
YERBA TARAGUI C/PALO 250gr,yerba-taragui-cpalo-250gr,Yerba Taragui C/Palo 250Gr,2600,1690,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
YERBA UNION X500gr,yerba-union-x500gr,Yerba Union X500Gr,3300,2145,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
YERBA MAÑANITA 500gr,yerba-mananita-500gr,Yerba Mañanita 500Gr,4000,2600,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
MAÑANITA 250gr,mananita-250gr,Mañanita 250Gr,2500,1625,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LA MERCED DE CAMPO 500gr,la-merced-de-campo-500gr,La Merced De Campo 500Gr,7200,4680,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
LA MERCED DE MONTE 500gr,la-merced-de-monte-500gr,La Merced De Monte 500Gr,7200,4680,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
YERBA LA MERCED BARBACUA 500gr,yerba-la-merced-barbacua-500gr,Yerba La Merced Barbacua 500Gr,7200,4680,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
LA MERCED CAMPO Y MONTE 500gr,la-merced-campo-y-monte-500gr,La Merced Campo Y Monte 500Gr,7200,4680,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
LA MERCED CAMPO SUR 500gr,la-merced-campo-sur-500gr,La Merced Campo Sur 500Gr,7200,4680,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
MATE LISTO TARAGUI,mate-listo-taragui,Mate Listo Taragui,2600,1690,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
TERMO TARAGUI 500ml,termo-taragui-500ml,Termo Taragui 500Ml,3300,2145,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
MATE COCIDO TARAGUI 25gr,mate-cocido-taragui-25gr,Mate Cocido Taragui 25Gr,1600,1040,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
TE TARAGUI 25SAQ,te-taragui-25saq,Te Taragui 25Saq,1500,975,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
WD-40 CHICO 155gr,wd-40-chico-155gr,Wd-40 Chico 155Gr,10000,6500,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
EL PUPITO 50gr,el-pupito-50gr,El Pupito 50Gr,6000,3900,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
ECCOLE,eccole,Eccole,5800,3770,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
FASTIX,fastix,Fastix,3900,2535,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
AGUILA CLASICO 100gr,aguila-clasico-100gr,Aguila Clasico 100Gr,6000,3900,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
YERBA ROSAMONTE SUAVE 250gr,yerba-rosamonte-suave-250gr,Yerba Rosamonte Suave 250Gr,1200,780,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
ROSAMONTE 500 GR,rosamonte-500-gr,Rosamonte 500 Gr,4200,2730,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
LA YAPA,la-yapa,La Yapa,600,390,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GREEN HILLS TE NEGRO,green-hills-te-negro,Green Hills Te Negro,2500,1625,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
LA TRANQUERA TRADICIONAL 500gr,la-tranquera-tradicional-500gr,La Tranquera Tradicional 500Gr,4200,2730,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
LA TRANQUERA LIVIANA,la-tranquera-liviana,La Tranquera Liviana,4200,2730,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
"LA TRANQUERA MATE COCIDO 62,5GR",la-tranquera-mate-cocido-625gr,"La Tranquera Mate Cocido 62,5Gr",2200,1430,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
HARINA DE MAIZ 500gr,harina-de-maiz-500gr,Harina De Maiz 500Gr,3300,2145,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
BLEM ORIGINAL 360ml,blem-original-360ml,Blem Original 360Ml,7300,4745,100,5,supermercado,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
LYSOFORM 285cm,lysoform-285cm,Lysoform 285Cm,5500,3575,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
LIMPIADOR LIQ COCINA MR MUSCULO 450ml,limpiador-liq-cocina-mr-musculo-450ml,Limpiador Liq Cocina Mr Musculo 450Ml,3000,1950,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
MENDIA TAPA DE EMPANADAS 520 GR,mendia-tapa-de-empanadas-520-gr,Mendia Tapa De Empanadas 520 Gr,3000,1950,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
FLICS TUTTI FRUTTI,flics-tutti-frutti,Flics Tutti Frutti,800,520,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COFLER BLOCK 45gr,cofler-block-45gr,Cofler Block 45Gr,11,7,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TORTA HELADA AMERICANA Y FRUTILLA 900gr,torta-helada-americana-y-frutilla-900gr,Torta Helada Americana Y Frutilla 900Gr,16000,10400,100,5,kiosco,MEDIUM,1500,28,20,10,6,MOTO|CAR
HALLS MIEL C/MENTA 28gr,halls-miel-cmenta-28gr,Halls Miel C/Menta 28Gr,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CAFE LA PLANTA 125gr,cafe-la-planta-125gr,Cafe La Planta 125Gr,4900,3185,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
LA PLANTA CAFE SAQUITO 18U,la-planta-cafe-saquito-18u,La Planta Cafe Saquito 18U,7900,5135,100,5,supermercado,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
CAFE LA PLANTA 100gr,cafe-la-planta-100gr,Cafe La Planta 100Gr,4400,2860,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
RUTINI MALBEC 750ml,rutini-malbec-750ml,Rutini Malbec 750Ml,40700,26455,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
RUTINI CABERNET-MALBEC 750ml,rutini-cabernet-malbec-750ml,Rutini Cabernet-Malbec 750Ml,20000,13000,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
TRUMPETER CAB.SAUVIGNON 750ml,trumpeter-cabsauvignon-750ml,Trumpeter Cab.Sauvignon 750Ml,12000,7800,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
TRUMPETER MALBEC 750ml,trumpeter-malbec-750ml,Trumpeter Malbec 750Ml,12000,7800,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
RUTINI CABERNET SAUV. 750ml,rutini-cabernet-sauv-750ml,Rutini Cabernet Sauv. 750Ml,33500,21775,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
RUTINI CABERNET-MERLOT 750ml,rutini-cabernet-merlot-750ml,Rutini Cabernet-Merlot 750Ml,20000,13000,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
RUTINI CABERNET-SYRAH 750ml,rutini-cabernet-syrah-750ml,Rutini Cabernet-Syrah 750Ml,20000,13000,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
RUTINI CAB.FRANC-MALBEC 750ml,rutini-cabfranc-malbec-750ml,Rutini Cab.Franc-Malbec 750Ml,20000,13000,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
CORRECTOR LIQUIDO TRABI 20ml,corrector-liquido-trabi-20ml,Corrector Liquido Trabi 20Ml,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COFLER AIR LECHE 55gr,cofler-air-leche-55gr,Cofler Air Leche 55Gr,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COFLER ALMENDRA 55gr,cofler-almendra-55gr,Cofler Almendra 55Gr,3500,2275,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
SUGUS CONFITADOS 50gr,sugus-confitados-50gr,Sugus Confitados 50Gr,1400,910,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
"MOGUL EXTREME OSITO UVA,SANDIA 30gr",mogul-extreme-osito-uvasandia-30gr,"Mogul Extreme Osito Uva,Sandia 30Gr",1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ARCOR LECHE CON MANI 80gr,arcor-leche-con-mani-80gr,Arcor Leche Con Mani 80Gr,3500,2275,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ARCOR BLANCO CON MANI 80gr,arcor-blanco-con-mani-80gr,Arcor Blanco Con Mani 80Gr,3500,2275,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ARCOR MARMOLADO 80gr,arcor-marmolado-80gr,Arcor Marmolado 80Gr,3500,2275,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COFLER AIR LECHE 27gr,cofler-air-leche-27gr,Cofler Air Leche 27Gr,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COFLER AIR BLANCO 27gr,cofler-air-blanco-27gr,Cofler Air Blanco 27Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COFLER AIR MIXTO 27gr,cofler-air-mixto-27gr,Cofler Air Mixto 27Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COFLER AIR BLANCO 55gr,cofler-air-blanco-55gr,Cofler Air Blanco 55Gr,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COFLER AIR MIXTO 55gr,cofler-air-mixto-55gr,Cofler Air Mixto 55Gr,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COFLER AIR ALMENDRAS,cofler-air-almendras,Cofler Air Almendras,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COFLER AIR LECHE 100gr,cofler-air-leche-100gr,Cofler Air Leche 100Gr,6500,4225,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
COFLER AIR BLANCO 100gr,cofler-air-blanco-100gr,Cofler Air Blanco 100Gr,6500,4225,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
COFLER AIR MIXTO 100gr,cofler-air-mixto-100gr,Cofler Air Mixto 100Gr,6500,4225,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
