name,slug,description,price,costPrice,stock,minStock,categorySlug,packageCategory,maxWeightGrams,maxLengthCm,maxWidthCm,maxHeightCm,volumeScore,allowedVehicles
"7UP 2,25",7up-225,"7Up 2,25",6000,3900,100,5,bebidas,MEDIUM,2500,35,12,12,6,MOTO|CAR
7UP 354ml,7up-354ml,7Up 354Ml,1900,1235,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
PASO DEL LOS TOROS 269ml,paso-del-los-toros-269ml,Paso Del Los Toros 269Ml,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PASO DE LOS TOROS 269ml,paso-de-los-toros-269ml,Paso De Los Toros 269Ml,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PEPSI BLACK 500ml,pepsi-black-500ml,Pepsi Black 500Ml,2100,1365,100,5,bebidas,MICRO,540,23,7,7,1,BIKE|MOTO
PEPSI BLACK LATA 354ml,pepsi-black-lata-354ml,Pepsi Black Lata 354Ml,1200,780,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
PEPSI BLACK 2L,pepsi-black-2l,Pepsi Black 2L,4500,2925,100,5,bebidas,MEDIUM,2500,35,12,12,6,MOTO|CAR
PEPSI LATA 354ml,pepsi-lata-354ml,Pepsi Lata 354Ml,1800,1170,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
PEPSI 500ml,pepsi-500ml,Pepsi 500Ml,2200,1430,100,5,bebidas,MICRO,540,23,7,7,1,BIKE|MOTO
"PEPSI 1,5L",pepsi-15l,"Pepsi 1,5L",4800,3120,100,5,bebidas,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
PEPSI 2L,pepsi-2l,Pepsi 2L,3800,2470,100,5,bebidas,MEDIUM,2500,35,12,12,6,MOTO|CAR
FELPITA X3,felpita-x3,Felpita X3,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
KEMANAT 20MG 1U,kemanat-20mg-1u,Kemanat 20Mg 1U,1800,1170,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
VIÑAS DEL BALBO TINTO,vinas-del-balbo-tinto,Viñas Del Balbo Tinto,5900,3835,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MALBORO BOX20,malboro-box20,Malboro Box20,3800,2470,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
NATURA KETCHUP 250gr,natura-ketchup-250gr,Natura Ketchup 250Gr,2500,1625,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
NATURA SALSA GOLF 250gr,natura-salsa-golf-250gr,Natura Salsa Golf 250Gr,2000,1300,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
CADA DIA MAYONESA 237gr,cada-dia-mayonesa-237gr,Cada Dia Mayonesa 237Gr,1300,845,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
CADA DIA MAYONESA 500ml,cada-dia-mayonesa-500ml,Cada Dia Mayonesa 500Ml,2500,1625,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
MAYOLIVA237gr,mayoliva237gr,Mayoliva237Gr,3000,1950,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
NATURA MOSTAZA 250gr,natura-mostaza-250gr,Natura Mostaza 250Gr,2500,1625,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
LOMITO DE ATUN CUMANA 170gr,lomito-de-atun-cumana-170gr,Lomito De Atun Cumana 170Gr,3900,2535,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
ATUN DESMENUZADO AL NATURAL CUMANA 170gr,atun-desmenuzado-al-natural-cumana-170gr,Atun Desmenuzado Al Natural Cumana 170Gr,2400,1560,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
LOMITOS DE ATUN AL NATURAL CUMANA 170gr,lomitos-de-atun-al-natural-cumana-170gr,Lomitos De Atun Al Natural Cumana 170Gr,4700,3055,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
LOMITO DE AGUN EN AGUA Y ACEITE 170gr,lomito-de-agun-en-agua-y-aceite-170gr,Lomito De Agun En Agua Y Aceite 170Gr,3900,2535,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
ODEX FLORAL 900ml,odex-floral-900ml,Odex Floral 900Ml,4900,3185,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
"PRITTY LIMON 1,5L",pritty-limon-15l,"Pritty Limon 1,5L",3500,2275,100,5,kiosco,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
PRITTY LIMON 500ml,pritty-limon-500ml,Pritty Limon 500Ml,1200,780,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
"PRITTY LIMON 2,25L",pritty-limon-225l,"Pritty Limon 2,25L",4400,2860,100,5,kiosco,MEDIUM,2500,35,12,12,6,MOTO|CAR
PRITTY LIMON 3L,pritty-limon-3l,Pritty Limon 3L,5400,3510,100,5,kiosco,MEDIUM,2500,35,12,12,6,MOTO|CAR
PRYTTY LIMON 1L,prytty-limon-1l,Prytty Limon 1L,2500,1625,100,5,kiosco,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
TOPLINE SANDIA,topline-sandia,Topline Sandia,700,455,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ACEITUNAS VERDE CON CAROZO CEBILA 300gr,aceitunas-verde-con-carozo-cebila-300gr,Aceitunas Verde Con Carozo Cebila 300Gr,2600,1690,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
NUCETE PICKLES 220 GR,nucete-pickles-220-gr,Nucete Pickles 220 Gr,2400,1560,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
NUCETE ACEITUNA 22O GR,nucete-aceituna-22o-gr,Nucete Aceituna 22O Gr,2400,1560,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
CHUKER LIQUIDO 200ml,chuker-liquido-200ml,Chuker Liquido 200Ml,2500,1625,100,5,kiosco,MICRO,250,12,5,5,1,BIKE|MOTO
GATORADE MANZANA 500ml,gatorade-manzana-500ml,Gatorade Manzana 500Ml,3800,2470,100,5,bebidas,MICRO,540,23,7,7,1,BIKE|MOTO
GATORADE NARANJA 500ml,gatorade-naranja-500ml,Gatorade Naranja 500Ml,3900,2535,100,5,bebidas,MICRO,540,23,7,7,1,BIKE|MOTO
GATORADE FRUTAS TROPICALES 500ml,gatorade-frutas-tropicales-500ml,Gatorade Frutas Tropicales 500Ml,3900,2535,100,5,bebidas,MICRO,540,23,7,7,1,BIKE|MOTO
GATORADE UVA 500ml,gatorade-uva-500ml,Gatorade Uva 500Ml,3800,2470,100,5,bebidas,MICRO,540,23,7,7,1,BIKE|MOTO
GATORADE COOL BLUE 500ml,gatorade-cool-blue-500ml,Gatorade Cool Blue 500Ml,3800,2470,100,5,bebidas,MICRO,540,23,7,7,1,BIKE|MOTO
"GATORADE MANZANA 1,25L",gatorade-manzana-125l,"Gatorade Manzana 1,25L",6500,4225,100,5,bebidas,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
AVENA SOPA,avena-sopa,Avena Sopa,3000,1950,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ACEITE GIRASOL CAÑUELAS 900ml,aceite-girasol-canuelas-900ml,Aceite Girasol Cañuelas 900Ml,4500,2925,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
ACEITE CAÑUELAS GIRASOL 1.5L,aceite-canuelas-girasol-15l,Aceite Cañuelas Girasol 1.5L,7500,4875,100,5,supermercado,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
HARINA PUREZA 000 1KG,harina-pureza-000-1kg,Harina Pureza 000 1Kg,1400,910,100,5,supermercado,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
PRE-MEZCLA PIZZA PUREZA X1kg,pre-mezcla-pizza-pureza-x1kg,Pre-Mezcla Pizza Pureza X1Kg,2400,1560,100,5,kiosco,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
HARINA PUREZA 0000 1KG,harina-pureza-0000-1kg,Harina Pureza 0000 1Kg,1600,1040,100,5,supermercado,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
9 DE ORO AVENA Y PASAS 180g,9-de-oro-avena-y-pasas-180g,9 De Oro Avena Y Pasas 180G,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
9 DE ORO AVENA Y MIEL 180g,9-de-oro-avena-y-miel-180g,9 De Oro Avena Y Miel 180G,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HARINA CAÑUELAS 000 1KG,harina-canuelas-000-1kg,Harina Cañuelas 000 1Kg,1300,845,100,5,supermercado,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
PRE-MEZCLA BIZCOCHUELO VAINILLA 540gr,pre-mezcla-bizcochuelo-vainilla-540gr,Pre-Mezcla Bizcochuelo Vainilla 540Gr,3600,2340,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PRE-MEZCLA BIZCOCHUELO LIMON 540gr,pre-mezcla-bizcochuelo-limon-540gr,Pre-Mezcla Bizcochuelo Limon 540Gr,3600,2340,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PRE-MEZCLA BICOCHUELO CHOC.,pre-mezcla-bicochuelo-choc,Pre-Mezcla Bicochuelo Choc.,3600,2340,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HARINA LEUDANTE PUREZA 1kg,harina-leudante-pureza-1kg,Harina Leudante Pureza 1Kg,1700,1105,100,5,supermercado,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
9 DE ORO BIZCOCHO 200gr,9-de-oro-bizcocho-200gr,9 De Oro Bizcocho 200Gr,1700,1105,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
9 DE ORO AZUCARADAS 210gr,9-de-oro-azucaradas-210gr,9 De Oro Azucaradas 210Gr,1700,1105,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
9 DE ORO AGRIDULCE 420gr,9-de-oro-agridulce-420gr,9 De Oro Agridulce 420Gr,2400,1560,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COFLER BLOCK 110gr,cofler-block-110gr,Cofler Block 110Gr,3000,1950,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
D.R.F MENTOL,drf-mentol,D.R.F Mentol,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
D.R.F LIMON,drf-limon,D.R.F Limon,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
D.R.F NARANJA,drf-naranja,D.R.F Naranja,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
D.R.F MENTOL,drf-mentol-2,D.R.F Mentol,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
D.R.F MENTA,drf-menta,D.R.F Menta,500,325,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BILLIKEN GOTITAS DE AMOR 35gr,billiken-gotitas-de-amor-35gr,Billiken Gotitas De Amor 35Gr,900,585,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
NORTON BLANCO DULCE,norton-blanco-dulce,Norton Blanco Dulce,7000,4550,100,5,bebidas,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
NORTON COSECHA TARDIA TINTO DULCE 750ml,norton-cosecha-tardia-tinto-dulce-750ml,Norton Cosecha Tardia Tinto Dulce 750Ml,6800,4420,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
NORTON ROSADO 750ml,norton-rosado-750ml,Norton Rosado 750Ml,7600,4940,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
ARVEJAS LATA INALPA,arvejas-lata-inalpa,Arvejas Lata Inalpa,2000,1300,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
CHOCLO LATA INALPA,choclo-lata-inalpa,Choclo Lata Inalpa,2000,1300,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
LENTEJAS LATA INALPA,lentejas-lata-inalpa,Lentejas Lata Inalpa,2000,1300,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
POROTOS LATA INALPA,porotos-lata-inalpa,Porotos Lata Inalpa,2000,1300,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
JARDINERA CON CHOCLO LATA INALPA,jardinera-con-choclo-lata-inalpa,Jardinera Con Choclo Lata Inalpa,2000,1300,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
BONAFIDE INTENSO 18S 90G,bonafide-intenso-18s-90g,Bonafide Intenso 18S 90G,3200,2080,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CAPELETTINI CARNE GIACOMO 500gr,capelettini-carne-giacomo-500gr,Capelettini Carne Giacomo 500Gr,6900,4485,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
CAPELETTINI VERDURA GIACOMO 500gr,capelettini-verdura-giacomo-500gr,Capelettini Verdura Giacomo 500Gr,6900,4485,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
CAPELETTINI JYQ GIACOMO 500gr,capelettini-jyq-giacomo-500gr,Capelettini Jyq Giacomo 500Gr,6900,4485,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
CAPELETTINI TRIDICCI GIACOMO 500gr,capelettini-tridicci-giacomo-500gr,Capelettini Tridicci Giacomo 500Gr,6900,4485,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
TIA MARIA 690ml,tia-maria-690ml,Tia Maria 690Ml,9400,6110,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
GIN BRIGHTON 700ml,gin-brighton-700ml,Gin Brighton 700Ml,10900,7085,100,5,bebidas,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
FERNET BUHERO NEGRO 750ml,fernet-buhero-negro-750ml,Fernet Buhero Negro 750Ml,9500,6175,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
BLENDERS PRIDE 200ml,blenders-pride-200ml,Blenders Pride 200Ml,4000,2600,100,5,kiosco,MICRO,250,12,5,5,1,BIKE|MOTO
WHISKY BLENDERS PRIDE X 1L,whisky-blenders-pride-x-1l,Whisky Blenders Pride X 1L,11900,7735,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
RON HAVANA CLUB 750ml,ron-havana-club-750ml,Ron Havana Club 750Ml,16800,10920,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
GIN BRIGHTON PINK 700 ml,gin-brighton-pink-700-ml,Gin Brighton Pink 700 Ml,11000,7150,100,5,bebidas,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
RAMAZZOTTI ROSATO 700ml,ramazzotti-rosato-700ml,Ramazzotti Rosato 700Ml,10600,6890,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
GIN BRIGHTON TANGERINE 700ml,gin-brighton-tangerine-700ml,Gin Brighton Tangerine 700Ml,11000,7150,100,5,bebidas,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
AZUCAR LEDESMA 1kg,azucar-ledesma-1kg,Azucar Ledesma 1Kg,2100,1365,100,5,supermercado,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
MARCADOR PELIKAN PERMANENTE AZUL,marcador-pelikan-permanente-azul,Marcador Pelikan Permanente Azul,2900,1885,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
MARCADOR PELIKAN ROJO,marcador-pelikan-rojo,Marcador Pelikan Rojo,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PLASTICOLA PELIKAN 30GR,plasticola-pelikan-30gr,Plasticola Pelikan 30Gr,1100,715,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
AMANDA TRADICIONAL 250gr,amanda-tradicional-250gr,Amanda Tradicional 250Gr,2600,1690,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
YERBA AMANDA 500GR,yerba-amanda-500gr,Yerba Amanda 500Gr,3200,2080,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
SECCO COLA 500ML,secco-cola-500ml,Secco Cola 500Ml,900,585,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
SECCO COLA 2.25ml,secco-cola-225ml,Secco Cola 2.25Ml,2800,1820,100,5,kiosco,MEDIUM,2500,35,12,12,6,MOTO|CAR
SECCO NARANJA 500ML,secco-naranja-500ml,Secco Naranja 500Ml,900,585,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
SECCO LIMA LIMON 500ML,secco-lima-limon-500ml,Secco Lima Limon 500Ml,900,585,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
SECCO POMELO 500ml,secco-pomelo-500ml,Secco Pomelo 500Ml,900,585,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
SECCO POMELO 2.25,secco-pomelo-225,Secco Pomelo 2.25,2800,1820,100,5,kiosco,MEDIUM,2500,35,12,12,6,MOTO|CAR
QUILMES STOUT 473ml,quilmes-stout-473ml,Quilmes Stout 473Ml,2400,1560,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
PATAGONIA AMBER LAGER 473,patagonia-amber-lager-473,Patagonia Amber Lager 473,4500,2925,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
PATAGONIA 24.7 473ml,patagonia-247-473ml,Patagonia 24.7 473Ml,4500,2925,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
ANDES NEGRA 473ml,andes-negra-473ml,Andes Negra 473Ml,2900,1885,100,5,bebidas,MICRO,400,13,7,7,1,BIKE|MOTO
