name,slug,description,price,costPrice,stock,minStock,categorySlug,packageCategory,maxWeightGrams,maxLengthCm,maxWidthCm,maxHeightCm,volumeScore,allowedVehicles
MILKA BUBBY-CARAMEL MAX 300gr,milka-bubby-caramel-max-300gr,Milka Bubby-Caramel Max 300Gr,26700,17355,100,5,kiosco,MEDIUM,1500,28,20,10,6,MOTO|CAR
MILKA MOUSSE SIMPLE 42gr,milka-mousse-simple-42gr,Milka Mousse Simple 42Gr,1500,975,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CLIGHT PAST NARANJA 20gr,clight-past-naranja-20gr,Clight Past Naranja 20Gr,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TERRABUSI MELBA 120gr,terrabusi-melba-120gr,Terrabusi Melba 120Gr,1800,1170,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CLIGHT PAST FRAMBUESA,clight-past-frambuesa,Clight Past Frambuesa,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR MILKA OREO TRIPLE 61gr,alfajor-milka-oreo-triple-61gr,Alfajor Milka Oreo Triple 61Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MILKA DULCE DE LECHE 67gr,milka-dulce-de-leche-67gr,Milka Dulce De Leche 67Gr,5700,3705,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
"MILKA CHOCO BLANCO CON DDL 67,5gr",milka-choco-blanco-con-ddl-675gr,"Milka Choco Blanco Con Ddl 67,5Gr",5700,3705,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MILKA DULCE DE LECHE 135gr,milka-dulce-de-leche-135gr,Milka Dulce De Leche 135Gr,9500,6175,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MILKA LECHE 150gr,milka-leche-150gr,Milka Leche 150Gr,10700,6955,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MILKA CON ALMENDRAS 155gr,milka-con-almendras-155gr,Milka Con Almendras 155Gr,10700,6955,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
MILKA OREO BLANCO 155gr,milka-oreo-blanco-155gr,Milka Oreo Blanco 155Gr,10700,6955,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
CLUB SOCIAL ORIGINAL 24gr,club-social-original-24gr,Club Social Original 24Gr,700,455,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ARBANIT CUBANITO CON FRUTILLA 26gr,arbanit-cubanito-con-frutilla-26gr,Arbanit Cubanito Con Frutilla 26Gr,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ROK STRAWBERRY,rok-strawberry,Rok Strawberry,1100,715,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
ROK ORGANICO CHOCOLATE,rok-organico-chocolate,Rok Organico Chocolate,1100,715,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
ROK VAINILLA,rok-vainilla,Rok Vainilla,1100,715,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
ROK EXTRA FINE,rok-extra-fine,Rok Extra Fine,1200,780,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
ROK EXTRA FINO 300U,rok-extra-fino-300u,Rok Extra Fino 300U,4600,2990,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR FIN DEL MUNDO BLANCO,alfajor-fin-del-mundo-blanco,Alfajor Fin Del Mundo Blanco,1500,975,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR FIN DEL MUNDO NEGRO,alfajor-fin-del-mundo-negro,Alfajor Fin Del Mundo Negro,1500,975,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GIN BOMBAY 1L,gin-bombay-1l,Gin Bombay 1L,45000,29250,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
CHUPETIN PIZZA POP CANDY PORT,chupetin-pizza-pop-candy-port,Chupetin Pizza Pop Candy Port,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHUPETIN FRIES POP CANDY PORT,chupetin-fries-pop-candy-port,Chupetin Fries Pop Candy Port,900,585,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CURITAS 10U,curitas-10u,Curitas 10U,2000,1300,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
TIC TAC MENTA FRESCA,tic-tac-menta-fresca,Tic Tac Menta Fresca,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ESPONJA ORO Y PLATA,esponja-oro-y-plata,Esponja Oro Y Plata,1700,1105,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
YERBA CANARIAS 250gr,yerba-canarias-250gr,Yerba Canarias 250Gr,5000,3250,100,5,supermercado,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
YERBA CANARIAS 500gr,yerba-canarias-500gr,Yerba Canarias 500Gr,8700,5655,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
SIEMPRE LIBRE NOCTURNAS X8,siempre-libre-nocturnas-x8,Siempre Libre Nocturnas X8,5500,3575,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
SIEMPRE LIBRE CONFORT X8,siempre-libre-confort-x8,Siempre Libre Confort X8,4500,2925,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
SIMPRE LIBRE ULTRA SUAVE SIN ALAS X8,simpre-libre-ultra-suave-sin-alas-x8,Simpre Libre Ultra Suave Sin Alas X8,4500,2925,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
SIEMPRE LIBRE NORMAL X8,siempre-libre-normal-x8,Siempre Libre Normal X8,4500,2925,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PROTECTORES DIARIOS CAREFREE 20U,protectores-diarios-carefree-20u,Protectores Diarios Carefree 20U,4200,2730,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
CAREFREE X20,carefree-x20,Carefree X20,3000,1950,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
BAGGIO NARANJA 1L,baggio-naranja-1l,Baggio Naranja 1L,2700,1755,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
BAGGIO MANZANA 1L,baggio-manzana-1l,Baggio Manzana 1L,2700,1755,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
BAGGIO DURAZNO 1L,baggio-durazno-1l,Baggio Durazno 1L,2700,1755,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
BAGGIO PERA 1L,baggio-pera-1l,Baggio Pera 1L,2700,1755,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
BAGGIO MULTIFRUTA 1L,baggio-multifruta-1l,Baggio Multifruta 1L,2700,1755,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
BAGGIO NARANJA 200ml,baggio-naranja-200ml,Baggio Naranja 200Ml,800,520,100,5,bebidas,MICRO,250,12,5,5,1,BIKE|MOTO
BAGGIO DURAZNO X200ml,baggio-durazno-x200ml,Baggio Durazno X200Ml,800,520,100,5,bebidas,MICRO,250,12,5,5,1,BIKE|MOTO
BAGGIO MIX FRUTAL 200ml,baggio-mix-frutal-200ml,Baggio Mix Frutal 200Ml,800,520,100,5,bebidas,MICRO,250,12,5,5,1,BIKE|MOTO
BAGGIO MULTIFRUTA 200ml,baggio-multifruta-200ml,Baggio Multifruta 200Ml,800,520,100,5,bebidas,MICRO,250,12,5,5,1,BIKE|MOTO
"FRESH NARANJA 1,5L",fresh-naranja-15l,"Fresh Naranja 1,5L",2500,1625,100,5,kiosco,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
"FRESH POMELO 1,5L",fresh-pomelo-15l,"Fresh Pomelo 1,5L",2500,1625,100,5,kiosco,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
"FRESH MANZANA 1,5L",fresh-manzana-15l,"Fresh Manzana 1,5L",2500,1625,100,5,kiosco,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
"FRESH PERA 1,5L",fresh-pera-15l,"Fresh Pera 1,5L",2500,1625,100,5,kiosco,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
"FRESH 1,5L",fresh-15l,"Fresh 1,5L",2500,1625,100,5,kiosco,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
VINO BLANCO UVITA,vino-blanco-uvita,Vino Blanco Uvita,2700,1755,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
UVITA BLANCO DULCE 1L,uvita-blanco-dulce-1l,Uvita Blanco Dulce 1L,2700,1755,100,5,kiosco,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
UVITA TINTO DULCE 1L,uvita-tinto-dulce-1l,Uvita Tinto Dulce 1L,2700,1755,100,5,kiosco,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
BAGGIO FRESH NARANJA 600ml,baggio-fresh-naranja-600ml,Baggio Fresh Naranja 600Ml,1200,780,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
BAGGIO FRESH POMELO 600ml,baggio-fresh-pomelo-600ml,Baggio Fresh Pomelo 600Ml,1200,780,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
BAGGIO FRESH MANZANA 600ml,baggio-fresh-manzana-600ml,Baggio Fresh Manzana 600Ml,1200,780,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
GALLETA COFLER ROCKLETS 118gr,galleta-cofler-rocklets-118gr,Galleta Cofler Rocklets 118Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TOFI SIMPLE NEGRO 46gr,tofi-simple-negro-46gr,Tofi Simple Negro 46Gr,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COFLER BLOCK 124gr,cofler-block-124gr,Cofler Block 124Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CRIOLLITAS TOSTADAS CLASICAS 195gr,criollitas-tostadas-clasicas-195gr,Criollitas Tostadas Clasicas 195Gr,2200,1430,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
GALLETA COFLER COOKIES 120gr,galleta-cofler-cookies-120gr,Galleta Cofler Cookies 120Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PORTEÑITAS 139gr,portenitas-139gr,Porteñitas 139Gr,1500,975,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HOGAREÑA SALVADO 200gr,hogarena-salvado-200gr,Hogareña Salvado 200Gr,1700,1105,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MANA CHOCOLATE RELLENA VAINILLA 152gr,mana-chocolate-rellena-vainilla-152gr,Mana Chocolate Rellena Vainilla 152Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MANA RELLENA CHOCOLATE 152gr,mana-rellena-chocolate-152gr,Mana Rellena Chocolate 152Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MANA RELLENA LIMON 125gr,mana-rellena-limon-125gr,Mana Rellena Limon 125Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MANA RELLENA FRUTILLA 152gr,mana-rellena-frutilla-152gr,Mana Rellena Frutilla 152Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
SONRISAS 108gr,sonrisas-108gr,Sonrisas 108Gr,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
AGUILA CHOCOTORTA BLANCO 69gr,aguila-chocotorta-blanco-69gr,Aguila Chocotorta Blanco 69Gr,1700,1105,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
AGUILA MINITORTA CLASICA 69gr,aguila-minitorta-clasica-69gr,Aguila Minitorta Clasica 69Gr,1700,1105,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
AGUILA BROWNIE 71gr,aguila-brownie-71gr,Aguila Brownie 71Gr,1700,1105,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALF AGUILA COCO TRIPLE 70gr,alf-aguila-coco-triple-70gr,Alf Aguila Coco Triple 70Gr,1700,1105,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
RECETAS DE LA ABUELA 183gr,recetas-de-la-abuela-183gr,Recetas De La Abuela 183Gr,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HOGAREÑAS 7 SEMILLAS 189gr,hogarenas-7-semillas-189gr,Hogareñas 7 Semillas 189Gr,1700,1105,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HOGAREÑAS MIX DE CEREALES 185gr,hogarenas-mix-de-cereales-185gr,Hogareñas Mix De Cereales 185Gr,1700,1105,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MANA LECHE 136gr,mana-leche-136gr,Mana Leche 136Gr,1500,975,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
MANA LIMON 136gr,mana-limon-136gr,Mana Limon 136Gr,1500,975,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MANA VAINILLA 136gr,mana-vainilla-136gr,Mana Vainilla 136Gr,1500,975,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MERENGADAS 88gr,merengadas-88gr,Merengadas 88Gr,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MELITAS 159gr,melitas-159gr,Melitas 159Gr,1500,975,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
SALADIX CAJA PICANTE 100gr,saladix-caja-picante-100gr,Saladix Caja Picante 100Gr,2000,1300,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
CHOCOLINAS 177gr,chocolinas-177gr,Chocolinas 177Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CHOCOLINAS ORIGINAL 100gr,chocolinas-original-100gr,Chocolinas Original 100Gr,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
COQUITAS 177gr,coquitas-177gr,Coquitas 177Gr,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
SURTIDO DIVERSION 400gr,surtido-diversion-400gr,Surtido Diversion 400Gr,3000,1950,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
RUMBA 110gr,rumba-110gr,Rumba 110Gr,1600,1040,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
AMOR 110gr,amor-110gr,Amor 110Gr,1900,1235,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MELLIZAS 110gr,mellizas-110gr,Mellizas 110Gr,1600,1040,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MEDIA TARDE X3 315gr,media-tarde-x3-315gr,Media Tarde X3 315Gr,1800,1170,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
MEDIA TARDE CLASICAS 105gr,media-tarde-clasicas-105gr,Media Tarde Clasicas 105Gr,700,455,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
