name,slug,description,price,costPrice,stock,minStock,categorySlug,packageCategory,maxWeightGrams,maxLengthCm,maxWidthCm,maxHeightCm,volumeScore,allowedVehicles
GUANTES LATEX ESENCIAL TALLE L,guantes-latex-esencial-talle-l,Guantes Latex Esencial Talle L,3700,2405,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
ESPONJA ESENCIAL ACERO X2 14 GR,esponja-esencial-acero-x2-14-gr,Esponja Esencial Acero X2 14 Gr,1500,975,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
ESPONJA BRONCE ESENCIAL X1,esponja-bronce-esencial-x1,Esponja Bronce Esencial X1,1600,1040,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
ESPONJA ESENCIAL BRONCE 2U,esponja-esencial-bronce-2u,Esponja Esencial Bronce 2U,2600,1690,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
PAN RALLADO 500gr,pan-rallado-500gr,Pan Rallado 500Gr,1900,1235,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
MAROLIO LENTEJA 400 GR,marolio-lenteja-400-gr,Marolio Lenteja 400 Gr,3500,2275,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LAMPARA LED CALIDA 12W 1U,lampara-led-calida-12w-1u,Lampara Led Calida 12W 1U,5300,3445,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
LAMPARA LED CALIDA 15W 1U,lampara-led-calida-15w-1u,Lampara Led Calida 15W 1U,6400,4160,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
"TAMPONES P.ALLEN,MEDIO 8U",tampones-pallenmedio-8u,"Tampones P.Allen,Medio 8U",4900,3185,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BICARBONATO MAROLIO 50G,bicarbonato-marolio-50g,Bicarbonato Marolio 50G,1200,780,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
ESENCIAL DESODORANTE 300CM,esencial-desodorante-300cm,Esencial Desodorante 300Cm,8600,5590,100,5,farmacia,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
TAMPON PATRICIA ALLEN 16U,tampon-patricia-allen-16u,Tampon Patricia Allen 16U,6900,4485,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
TAMPONES P.ALLEN SUPER 16U,tampones-pallen-super-16u,Tampones P.Allen Super 16U,5500,3575,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
TITA 18gr,tita-18gr,Tita 18Gr,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR TRIPLE OREO 55gr,alfajor-triple-oreo-55gr,Alfajor Triple Oreo 55Gr,2100,1365,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LUCKY STRIKE ORIGINAL BOX20,lucky-strike-original-box20,Lucky Strike Original Box20,3000,1950,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GALLETITAS PALMERITAS X 200 GR,galletitas-palmeritas-x-200-gr,Galletitas Palmeritas X 200 Gr,3000,1950,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GALLETITAS ANILLOS TURIMAR GLASEDOS 160gr,galletitas-anillos-turimar-glasedos-160gr,Galletitas Anillos Turimar Glasedos 160Gr,1500,975,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GALLETITAS MINICHIPS 50gr,galletitas-minichips-50gr,Galletitas Minichips 50Gr,700,455,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GALLETAS SURTIDAS TURIMAR 170gr,galletas-surtidas-turimar-170gr,Galletas Surtidas Turimar 170Gr,700,455,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LUCKY STRIKE SILVER,lucky-strike-silver,Lucky Strike Silver,2600,1690,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LUCKY STRIKE CONVERTIBLE BOX20,lucky-strike-convertible-box20,Lucky Strike Convertible Box20,3100,2015,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LUCKY STRIKE PARIS BOX20,lucky-strike-paris-box20,Lucky Strike Paris Box20,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CAMEL BOX20 .A,camel-box20-a,Camel Box20 .A,4500,2925,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
CAMEL BLUE BOX,camel-blue-box,Camel Blue Box,4500,2925,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ARCOR MILK 12gr,arcor-milk-12gr,Arcor Milk 12Gr,700,455,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
WAMPA BLANCO DULCE 750ml,wampa-blanco-dulce-750ml,Wampa Blanco Dulce 750Ml,7500,4875,100,5,kiosco,MEDIUM,900,32,11,11,6,MOTO|CAR
JUAN D JUANA BLANCO DULCE 750ml,juan-d-juana-blanco-dulce-750ml,Juan D Juana Blanco Dulce 750Ml,5000,3250,100,5,kiosco,MEDIUM,900,32,11,11,6,MOTO|CAR
CREMA DE LECHE CREMIGAL X 190G,crema-de-leche-cremigal-x-190g,Crema De Leche Cremigal X 190G,2500,1625,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
QUESO CREMA CREMIGAL X 290 G,queso-crema-cremigal-x-290-g,Queso Crema Cremigal X 290 G,3500,2275,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
LECHE ENTERA LARGA VIDA 1L,leche-entera-larga-vida-1l,Leche Entera Larga Vida 1L,2800,1820,100,5,supermercado,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
CREMIGAL DULCE DE LECHE 400GR,cremigal-dulce-de-leche-400gr,Cremigal Dulce De Leche 400Gr,3200,2080,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
CREMIGAL DULCE DE LECHE 250GR,cremigal-dulce-de-leche-250gr,Cremigal Dulce De Leche 250Gr,2000,1300,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
MANTECA CREMIGAL X 100G,manteca-cremigal-x-100g,Manteca Cremigal X 100G,2300,1495,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
HORMIGA NEGRA MALBEC 750ml,hormiga-negra-malbec-750ml,Hormiga Negra Malbec 750Ml,5000,3250,100,5,bebidas,MEDIUM,900,32,11,11,6,MOTO|CAR
HORMIGA NEGRA REINA BLEND 750ml,hormiga-negra-reina-blend-750ml,Hormiga Negra Reina Blend 750Ml,6800,4420,100,5,kiosco,MEDIUM,900,32,11,11,6,MOTO|CAR
AZUFRE DISMAR,azufre-dismar,Azufre Dismar,1500,975,100,5,farmacia,MICRO,200,15,8,5,1,BIKE|MOTO
LEVADURA LEVEX,levadura-levex,Levadura Levex,850,552,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
3 RAYOS HEMPS WRAPS BRO 5U,3-rayos-hemps-wraps-bro-5u,3 Rayos Hemps Wraps Bro 5U,2900,1885,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GUAYMALLEN BLANCO DE DDL 38gr,guaymallen-blanco-de-ddl-38gr,Guaymallen Blanco De Ddl 38Gr,800,520,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GUAYMALLEN MEMBRILLO SIMPLE,guaymallen-membrillo-simple,Guaymallen Membrillo Simple,700,455,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR GUAYMALLEN TRIPLE BLANCO,alfajor-guaymallen-triple-blanco,Alfajor Guaymallen Triple Blanco,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR GUAYMALLEN TRIPLE NEGRO 70gr,alfajor-guaymallen-triple-negro-70gr,Alfajor Guaymallen Triple Negro 70Gr,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
GUAYMALLEN MEMBRILLO TRIPLE 70gr,guaymallen-membrillo-triple-70gr,Guaymallen Membrillo Triple 70Gr,800,520,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PUSH POP,push-pop,Push Pop,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PUSH POP DUO,push-pop-duo,Push Pop Duo,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TABLETA ALOHA 50 G,tableta-aloha-50-g,Tableta Aloha 50 G,1800,1170,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HELADO DE AGUA SURFY FRUTILLA,helado-de-agua-surfy-frutilla,Helado De Agua Surfy Frutilla,1000,650,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
GRAMI BOM GRANIZADO 60G,grami-bom-granizado-60g,Grami Bom Granizado 60G,1600,1040,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BOCADITOS HELADOS TOUCHME CREMA.A. 110gr,bocaditos-helados-touchme-cremaa-110gr,Bocaditos Helados Touchme Crema.A. 110Gr,7700,5005,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
HELADO CHOCO BANA,helado-choco-bana,Helado Choco Bana,2000,1300,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HELADO MAXUI BLANCO 81gr,helado-maxui-blanco-81gr,Helado Maxui Blanco 81Gr,3400,2210,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BOCADITOS HELADOS TOUCH ME DDL 110gr,bocaditos-helados-touch-me-ddl-110gr,Bocaditos Helados Touch Me Ddl 110Gr,7700,5005,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
HELADO SCRUM BLACK 100gr,helado-scrum-black-100gr,Helado Scrum Black 100Gr,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HELADO DE AGUA SURFY UVA,helado-de-agua-surfy-uva,Helado De Agua Surfy Uva,1000,650,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
HELADO ENJOY BOMBON,helado-enjoy-bombon,Helado Enjoy Bombon,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HELADO FINERY FRUTILLA Y AMERICANA 500gr,helado-finery-frutilla-y-americana-500gr,Helado Finery Frutilla Y Americana 500Gr,9500,6175,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
MAJESTUOSO 650gr,majestuoso-650gr,Majestuoso 650Gr,10900,7085,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
HELADO SCRUM C/ DDL 100gr,helado-scrum-c-ddl-100gr,Helado Scrum C/ Ddl 100Gr,4000,2600,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
SCRUM WHITE ALOHA 100gr,scrum-white-aloha-100gr,Scrum White Aloha 100Gr,4000,2600,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
"TORTA HELADA CHOC,DDLGRANIZADO 900ml",torta-helada-chocddlgranizado-900ml,"Torta Helada Choc,Ddlgranizado 900Ml",1600,1040,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TORTA HELADA AMERICANA Y FRUTILLA 900G,torta-helada-americana-y-frutilla-900g,Torta Helada Americana Y Frutilla 900G,20000,13000,100,5,kiosco,MEDIUM,1500,28,20,10,6,MOTO|CAR
TORTA HELADA OSADA COOKIES Y CREAM 900gr,torta-helada-osada-cookies-y-cream-900gr,Torta Helada Osada Cookies Y Cream 900Gr,16000,10400,100,5,kiosco,MEDIUM,1500,28,20,10,6,MOTO|CAR
HELADO CREMISS DDL. AMER. FLAN.C/DDL 1.400gr,helado-cremiss-ddl-amer-flancddl-1400gr,Helado Cremiss Ddl. Amer. Flan.C/Ddl 1.400Gr,19500,12675,100,5,kiosco,MEDIUM,1500,28,20,10,6,MOTO|CAR
HELADO CREMISS  FRUT. SUPERDDL Y VAINILLA 1400gr,helado-cremiss-frut-superddl-y-vainilla-1400gr,Helado Cremiss  Frut. Superddl Y Vainilla 1400Gr,19500,12675,100,5,kiosco,MEDIUM,1500,28,20,10,6,MOTO|CAR
HELADO CREMISS DDL GRAN. CHOC. AMER. 1.400gr,helado-cremiss-ddl-gran-choc-amer-1400gr,Helado Cremiss Ddl Gran. Choc. Amer. 1.400Gr,19500,12675,100,5,kiosco,MEDIUM,1500,28,20,10,6,MOTO|CAR
ALFAJOR HELADO GRANIZADO 80gr,alfajor-helado-granizado-80gr,Alfajor Helado Granizado 80Gr,2700,1755,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
ALFAJOR HELADO DULCE DE LECHE 80gr,alfajor-helado-dulce-de-leche-80gr,Alfajor Helado Dulce De Leche 80Gr,2700,1755,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HELADO MAXUI CHOCO DUO,helado-maxui-choco-duo,Helado Maxui Choco Duo,3400,2210,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HELADO DE AGUA SURFY NARANJA MANGO,helado-de-agua-surfy-naranja-mango,Helado De Agua Surfy Naranja Mango,1000,650,100,5,bebidas,MICRO,200,15,8,5,1,BIKE|MOTO
TABLETA DE FRAMBUESA ALOHA 50gr,tableta-de-frambuesa-aloha-50gr,Tableta De Frambuesa Aloha 50Gr,1700,1105,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TABLETA DE MENTA ALOHA 50gr,tableta-de-menta-aloha-50gr,Tableta De Menta Aloha 50Gr,1700,1105,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TABLETA AMERICANA ALOHA 50gr,tableta-americana-aloha-50gr,Tableta Americana Aloha 50Gr,1700,1105,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TABLETA DE DDL 50gr,tableta-de-ddl-50gr,Tableta De Ddl 50Gr,1700,1105,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HELADO GRAN BOMBOM  ESCOCES 90gr,helado-gran-bombom-escoces-90gr,Helado Gran Bombom  Escoces 90Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
BOCADITOS HELADOS TOUCH ME FRAMBUESA 110gr,bocaditos-helados-touch-me-frambuesa-110gr,Bocaditos Helados Touch Me Frambuesa 110Gr,7700,5005,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
HELADO AMERICANA 350gr,helado-americana-350gr,Helado Americana 350Gr,8900,5785,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
HELADO CHOCOLATE C/ MANI 350gr,helado-chocolate-c-mani-350gr,Helado Chocolate C/ Mani 350Gr,8900,5785,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
HELADO OSADA COOKIES Y CREAM 350gr,helado-osada-cookies-y-cream-350gr,Helado Osada Cookies Y Cream 350Gr,8900,5785,100,5,kiosco,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
HELADO DULCE DE LECHE 350gr,helado-dulce-de-leche-350gr,Helado Dulce De Leche 350Gr,8900,5785,100,5,supermercado,SMALL,800,22,12,8,3,BIKE|MOTO|CAR
ESCOCES CHOCOLATE BLANCO 90gr,escoces-chocolate-blanco-90gr,Escoces Chocolate Blanco 90Gr,2200,1430,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HELADO FINERY BANANA SPLIT 500gr,helado-finery-banana-split-500gr,Helado Finery Banana Split 500Gr,9500,6175,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
OSADA COOKIES Y CREAM ALOHA 100gr,osada-cookies-y-cream-aloha-100gr,Osada Cookies Y Cream Aloha 100Gr,3900,2535,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
TORTA HELADA CHOCORRICA 900gr,torta-helada-chocorrica-900gr,Torta Helada Chocorrica 900Gr,16000,10400,100,5,kiosco,MEDIUM,1500,28,20,10,6,MOTO|CAR
HELADO SURFY BOMBON,helado-surfy-bombon,Helado Surfy Bombon,1200,780,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
HELADO SURFY DE VAINILLA 50gr,helado-surfy-de-vainilla-50gr,Helado Surfy De Vainilla 50Gr,1000,650,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
PIPAS GIGANTES 50gr,pipas-gigantes-50gr,Pipas Gigantes 50Gr,1500,975,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
JUGO PURO SOL NARANJA 1L,jugo-puro-sol-naranja-1l,Jugo Puro Sol Naranja 1L,3800,2470,100,5,bebidas,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
MANTECA TONADITA 100gr,manteca-tonadita-100gr,Manteca Tonadita 100Gr,2300,1495,100,5,supermercado,MICRO,200,15,8,5,1,BIKE|MOTO
VILLA DEL SUR 600ml,villa-del-sur-600ml,Villa Del Sur 600Ml,1500,975,100,5,kiosco,SMALL,1100,31,9,9,3,BIKE|MOTO|CAR
LEVITE PERA 1.5L,levite-pera-15l,Levite Pera 1.5L,3700,2405,100,5,supermercado,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
LEVITE PERA 500ml,levite-pera-500ml,Levite Pera 500Ml,1700,1105,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
BRIO MANZANA 1.5L,brio-manzana-15l,Brio Manzana 1.5L,2500,1625,100,5,bebidas,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
BRIO NARANJA 1.5 L,brio-naranja-15-l,Brio Naranja 1.5 L,2500,1625,100,5,bebidas,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
"BRIO POMELO 1,5L",brio-pomelo-15l,"Brio Pomelo 1,5L",2500,1625,100,5,bebidas,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
BRIO MULTIFRUTA 1.5L,brio-multifruta-15l,Brio Multifruta 1.5L,2500,1625,100,5,bebidas,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
"VILLA DEL SUR 2,5",villa-del-sur-25,"Villa Del Sur 2,5",2600,1690,100,5,kiosco,MICRO,200,15,8,5,1,BIKE|MOTO
LEVITE NARANJA 1.5L,levite-naranja-15l,Levite Naranja 1.5L,3700,2405,100,5,supermercado,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
LEVITE NARANJA 500ml,levite-naranja-500ml,Levite Naranja 500Ml,1700,1105,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
LEVITE POMELO 1.5L,levite-pomelo-15l,Levite Pomelo 1.5L,3700,2405,100,5,supermercado,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
LEVITE POMELO 500ml,levite-pomelo-500ml,Levite Pomelo 500Ml,1700,1105,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
LEVITE MANZANA 1.5L,levite-manzana-15l,Levite Manzana 1.5L,3700,2405,100,5,supermercado,SMALL,1650,34,10,10,3,BIKE|MOTO|CAR
LEVITE MANZANA 500ml,levite-manzana-500ml,Levite Manzana 500Ml,1700,1105,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
DON FRANCISCO TOMATE 500ml,don-francisco-tomate-500ml,Don Francisco Tomate 500Ml,2500,1625,100,5,supermercado,MICRO,540,23,7,7,1,BIKE|MOTO
CITRIC NARANJA DURAZNO 500ml,citric-naranja-durazno-500ml,Citric Naranja Durazno 500Ml,2800,1820,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
CITRIC NARANJA FRUTILLA 500ml,citric-naranja-frutilla-500ml,Citric Naranja Frutilla 500Ml,2800,1820,100,5,kiosco,MICRO,540,23,7,7,1,BIKE|MOTO
